dataset_key,dataset,feature_set,features,classifier,repeat,fold,accuracy
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,2,4,0.9249512670565302
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,2,4,0.8888888888888888
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,2,4,0.9249512670565302
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,2,5,0.7639024390243903
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,2,5,0.9229268292682927
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,2,5,0.8878048780487805
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,2,5,0.9209756097560976
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,3,1,0.7758284600389863
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,3,1,0.9249512670565302
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,3,1,0.8908382066276803
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,3,1,0.9210526315789473
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,3,2,0.7680311890838206
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,3,2,0.9210526315789473
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,3,2,0.8927875243664717
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,3,2,0.9171539961013645
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,3,3,0.7846003898635477
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,3,3,0.9230019493177388
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,3,3,0.905458089668616
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,3,3,0.9230019493177388
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,3,4,0.797270955165692
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,3,4,0.9181286549707602
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,3,4,0.8927875243664717
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,3,4,0.9249512670565302
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,3,5,0.791219512195122
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,3,5,0.9190243902439025
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,3,5,0.9073170731707317
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,3,5,0.9287804878048781
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,4,1,0.7855750487329435
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,4,1,0.9230019493177388
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,4,1,0.9083820662768031
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,4,1,0.9298245614035088
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,4,2,0.7962962962962963
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,4,2,0.9181286549707602
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,4,2,0.8908382066276803
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,4,2,0.919103313840156
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,4,3,0.7748538011695907
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,4,3,0.9346978557504874
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,4,3,0.905458089668616
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,4,3,0.935672514619883
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,4,4,0.7680311890838206
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,4,4,0.9113060428849903
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,4,4,0.8693957115009746
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,4,4,0.9093567251461988
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,4,5,0.8058536585365854
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,4,5,0.9160975609756098
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,4,5,0.8878048780487805
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,4,5,0.9141463414634147
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,5,1,0.817738791423002
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,5,1,0.9454191033138402
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,5,1,0.9005847953216374
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,5,1,0.9444444444444444
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,5,2,0.7748538011695907
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,5,2,0.9337231968810916
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,5,2,0.9044834307992202
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,5,2,0.9307992202729045
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,5,3,0.7787524366471735
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,5,3,0.9161793372319688
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,5,3,0.8801169590643275
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,5,3,0.919103313840156
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,5,4,0.7894736842105263
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,5,4,0.919103313840156
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,5,4,0.8957115009746589
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,5,4,0.9171539961013645
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,5,5,0.775609756097561
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,5,5,0.9121951219512195
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,5,5,0.8848780487804878
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,5,5,0.911219512195122
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,6,1,0.7846003898635477
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,6,1,0.9200779727095516
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,6,1,0.8908382066276803
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,6,1,0.9181286549707602
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,6,2,0.7982456140350878
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,6,2,0.9259259259259259
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,6,2,0.9044834307992202
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,6,2,0.9200779727095516
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,6,3,0.7875243664717348
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,6,3,0.9210526315789473
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,6,3,0.8927875243664717
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,6,3,0.9103313840155945
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,6,4,0.7631578947368421
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,6,4,0.9376218323586745
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,6,4,0.9044834307992202
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,6,4,0.9385964912280702
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",MNB,6,5,0.7639024390243903
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",LR,6,5,0.9082926829268293
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",RF,6,5,0.8751219512195122
Joint,Joint corpus,+ Readability (READ),"vectorizers,read",SVC,6,5,0.9151219512195122
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,1,1,0.776803118908382
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,1,1,0.919103313840156
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,1,1,0.8996101364522417
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,1,1,0.9200779727095516
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,1,2,0.7709551656920078
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,1,2,0.9113060428849903
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,1,2,0.8635477582846004
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,1,2,0.9103313840155945
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,1,3,0.7904483430799221
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,1,3,0.9317738791423001
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,1,3,0.9083820662768031
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,1,3,0.9298245614035088
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,1,4,0.7953216374269005
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,1,4,0.935672514619883
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,1,4,0.9093567251461988
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,1,4,0.928849902534113
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,1,5,0.7590243902439024
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,1,5,0.9229268292682927
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,1,5,0.8731707317073171
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,1,5,0.9278048780487805
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,2,1,0.7729044834307992
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,2,1,0.9220272904483431
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,2,1,0.8791423001949318
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,2,1,0.9278752436647173
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,2,2,0.7787524366471735
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,2,2,0.9200779727095516
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,2,2,0.8918128654970761
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,2,2,0.919103313840156
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,2,3,0.8196881091617934
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,2,3,0.9278752436647173
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,2,3,0.8937621832358674
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,2,3,0.928849902534113
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,2,4,0.7797270955165692
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,2,4,0.928849902534113
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,2,4,0.8976608187134503
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,2,4,0.9259259259259259
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,2,5,0.7609756097560976
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,2,5,0.9248780487804878
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,2,5,0.8936585365853659
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,2,5,0.9180487804878049
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,3,1,0.7709551656920078
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,3,1,0.9249512670565302
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,3,1,0.8820662768031189
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,3,1,0.9239766081871345
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,3,2,0.7631578947368421
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,3,2,0.9171539961013645
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,3,2,0.8888888888888888
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,3,2,0.9181286549707602
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,3,3,0.7797270955165692
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,3,3,0.9239766081871345
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,3,3,0.9035087719298246
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,3,3,0.928849902534113
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,3,4,0.7875243664717348
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,3,4,0.919103313840156
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,3,4,0.8957115009746589
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,3,4,0.9239766081871345
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,3,5,0.7834146341463415
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,3,5,0.9229268292682927
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,3,5,0.9024390243902439
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,3,5,0.926829268292683
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,4,1,0.7855750487329435
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,4,1,0.928849902534113
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,4,1,0.905458089668616
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,4,1,0.9307992202729045
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,4,2,0.7914230019493177
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,4,2,0.9210526315789473
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,4,2,0.9015594541910331
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,4,2,0.9210526315789473
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,4,3,0.7680311890838206
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,4,3,0.9376218323586745
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,4,3,0.9064327485380117
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,4,3,0.9376218323586745
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,4,4,0.7680311890838206
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,4,4,0.9074074074074074
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,4,4,0.8771929824561403
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,4,4,0.9093567251461988
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,4,5,0.8039024390243903
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,4,5,0.9151219512195122
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,4,5,0.8897560975609756
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,4,5,0.9121951219512195
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,5,1,0.8138401559454191
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,5,1,0.9473684210526315
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,5,1,0.9074074074074074
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,5,1,0.9463937621832359
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,5,2,0.7738791423001949
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,5,2,0.928849902534113
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,5,2,0.9015594541910331
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,5,2,0.9307992202729045
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,5,3,0.7748538011695907
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,5,3,0.9152046783625731
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,5,3,0.878167641325536
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,5,3,0.9152046783625731
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,5,4,0.7875243664717348
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,5,4,0.9220272904483431
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,5,4,0.905458089668616
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,5,4,0.9171539961013645
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,5,5,0.7717073170731708
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,5,5,0.9151219512195122
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,5,5,0.8790243902439024
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,5,5,0.9102439024390244
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,6,1,0.7807017543859649
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,6,1,0.9259259259259259
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,6,1,0.8947368421052632
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,6,1,0.9220272904483431
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,6,2,0.7953216374269005
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,6,2,0.9278752436647173
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,6,2,0.8947368421052632
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,6,2,0.9239766081871345
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,6,3,0.7826510721247564
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,6,3,0.9259259259259259
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,6,3,0.8918128654970761
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,6,3,0.9181286549707602
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,6,4,0.7563352826510721
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,6,4,0.9366471734892787
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,6,4,0.9132553606237817
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,6,4,0.9385964912280702
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",MNB,6,5,0.7609756097560976
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",LR,6,5,0.9141463414634147
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",RF,6,5,0.8790243902439024
Joint,Joint corpus,+ Out-of-vocabulary (OOV),"vectorizers,read,oov",SVC,6,5,0.9190243902439025
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,1,1,0.7680311890838206
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,1,1,0.919103313840156
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,1,1,0.8957115009746589
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,1,1,0.9200779727095516
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,1,2,0.7612085769980507
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,1,2,0.9122807017543859
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,1,2,0.8703703703703703
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,1,2,0.9103313840155945
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,1,3,0.7826510721247564
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,1,3,0.9307992202729045
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,1,3,0.9093567251461988
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,1,3,0.9298245614035088
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,1,4,0.7846003898635477
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,1,4,0.935672514619883
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,1,4,0.9103313840155945
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,1,4,0.928849902534113
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,1,5,0.7502439024390244
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,1,5,0.9239024390243903
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,1,5,0.8819512195121951
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,1,5,0.9278048780487805
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,2,1,0.767056530214425
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,2,1,0.9230019493177388
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,2,1,0.8898635477582846
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,2,1,0.9269005847953217
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,2,2,0.7719298245614035
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,2,2,0.9200779727095516
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,2,2,0.8869395711500975
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,2,2,0.919103313840156
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,2,3,0.8109161793372319
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,2,3,0.9278752436647173
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,2,3,0.9005847953216374
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,2,3,0.928849902534113
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,2,4,0.7660818713450293
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,2,4,0.9278752436647173
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,2,4,0.8879142300194932
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,2,4,0.9230019493177388
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,2,5,0.7473170731707317
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,2,5,0.9248780487804878
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,2,5,0.8868292682926829
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,2,5,0.9180487804878049
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,3,1,0.7621832358674464
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,3,1,0.9249512670565302
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,3,1,0.8996101364522417
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,3,1,0.9239766081871345
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,3,2,0.7573099415204678
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,3,2,0.9171539961013645
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,3,2,0.8879142300194932
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,3,2,0.9181286549707602
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,3,3,0.7680311890838206
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,3,3,0.9239766081871345
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,3,3,0.9015594541910331
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,3,3,0.928849902534113
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,3,4,0.7787524366471735
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,3,4,0.919103313840156
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,3,4,0.8869395711500975
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,3,4,0.9239766081871345
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,3,5,0.7726829268292683
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,3,5,0.9229268292682927
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",RF,3,5,0.8975609756097561
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",SVC,3,5,0.926829268292683
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",MNB,4,1,0.7748538011695907
Joint,Joint corpus,+ Stop words (SW),"vectorizers,read,oov,sw",LR,4,1,0.928849902534113
