word_count,sentence_count,polysyll_count,ave_word_length,ave_phrase_count,ave_syllable_count_of_word,word_count_per_sentence
139,8,9,5.316546762589928,1.7777777777777777,2.129496402877698,17.375
166,8,10,4.644578313253012,1.8888888888888888,1.855421686746988,20.75
307,15,10,4.6742671009771986,1.75,1.8990228013029316,20.466666666666665
105,3,3,4.780952380952381,0.0,2.038095238095238,35.0
158,6,2,4.80379746835443,2.0,1.8037974683544304,26.333333333333332
186,9,9,5.263440860215054,2.0,2.0913978494623655,20.666666666666668
248,8,21,5.217741935483871,2.111111111111111,2.100806451612903,31.0
16,1,0,5.0,1.5,1.9375,16.0
23,2,3,5.869565217391305,0.0,2.217391304347826,11.5
26,2,2,5.5,0.0,2.1153846153846154,13.0
26,5,1,5.5,1.6666666666666667,2.1538461538461537,5.2
37,2,1,5.081081081081081,1.6666666666666667,2.1621621621621623,18.5
38,4,0,4.815789473684211,1.4,2.026315789473684,9.5
81,5,4,5.222222222222222,0.0,2.123456790123457,16.2
45,3,3,4.622222222222222,2.0,1.9555555555555555,15.0
62,6,1,4.661290322580645,1.25,1.8387096774193548,10.333333333333334
64,5,6,5.625,1.1666666666666667,2.234375,12.8
68,4,2,4.764705882352941,1.2,1.8676470588235294,17.0
38,3,2,5.0,0.0,2.1315789473684212,12.666666666666666
56,3,5,5.196428571428571,1.25,2.107142857142857,18.666666666666668
38,2,2,5.947368421052632,2.0,2.1315789473684212,19.0
30,2,3,5.166666666666667,1.6666666666666667,2.1666666666666665,15.0
49,4,1,5.63265306122449,0.0,2.142857142857143,12.25
39,6,2,5.333333333333333,0.0,2.051282051282051,6.5
23,1,1,5.478260869565218,2.5,2.0869565217391304,23.0
45,3,4,5.511111111111111,0.0,2.088888888888889,15.0
87,10,3,5.0344827586206895,1.2,1.9425287356321839,8.7
60,5,5,5.566666666666666,0.0,2.2333333333333334,12.0
53,5,3,5.0,0.0,2.018867924528302,10.6
94,8,5,5.340425531914893,6.4,2.0319148936170213,11.75
86,6,6,5.267441860465116,1.2,2.2209302325581395,14.333333333333334
63,5,2,5.0,1.5,2.0793650793650795,12.6
113,9,4,4.95575221238938,1.7142857142857142,1.9734513274336283,12.555555555555555
107,5,8,5.4766355140186915,0.0,2.1588785046728973,21.4
47,3,2,4.702127659574468,1.6666666666666667,1.9148936170212767,15.666666666666666
84,4,6,5.214285714285714,0.0,2.1547619047619047,21.0
43,2,0,3.813953488372093,2.3333333333333335,1.558139534883721,21.5
106,7,3,4.811320754716981,1.3333333333333333,1.971698113207547,15.142857142857142
35,2,0,5.057142857142857,2.0,1.8857142857142857,17.5
93,5,6,5.10752688172043,1.3333333333333333,2.118279569892473,18.6
78,6,2,5.294871794871795,0.0,2.128205128205128,13.0
38,3,1,5.473684210526316,0.0,2.1315789473684212,12.666666666666666
69,3,4,5.3478260869565215,1.75,2.289855072463768,23.0
67,5,4,5.373134328358209,2.0,2.08955223880597,13.4
73,4,6,5.4520547945205475,1.4,2.2739726027397262,18.25
38,3,2,5.2368421052631575,1.25,2.1315789473684212,12.666666666666666
85,5,2,5.047058823529412,1.3333333333333333,2.1176470588235294,17.0
77,3,5,4.974025974025974,0.0,2.051948051948052,25.666666666666668
41,2,1,5.804878048780488,0.0,2.268292682926829,20.5
31,1,2,5.161290322580645,0.0,2.032258064516129,31.0
25,2,0,4.92,2.0,1.84,12.5
69,6,1,4.550724637681159,1.6666666666666667,1.8115942028985508,11.5
35,5,1,5.4,1.3333333333333333,2.0,7.0
121,4,6,5.231404958677686,1.8,2.0661157024793386,30.25
65,3,5,5.092307692307692,1.3333333333333333,1.9846153846153847,21.666666666666668
87,4,2,5.0344827586206895,1.8,1.9655172413793103,21.75
83,5,8,5.385542168674699,1.1666666666666667,2.216867469879518,16.6
58,2,6,5.689655172413793,0.0,2.3620689655172415,29.0
65,6,1,4.584615384615384,1.2857142857142858,1.9076923076923078,10.833333333333334
86,2,4,5.546511627906977,2.3333333333333335,2.1511627906976742,43.0
96,4,8,5.770833333333333,2.0,2.3125,24.0
28,1,3,5.285714285714286,2.0,2.0357142857142856,28.0
98,6,3,4.5,0.0,1.8775510204081634,16.333333333333332
21,1,2,5.9523809523809526,0.0,2.2857142857142856,21.0
30,1,2,4.6,0.0,1.9,30.0
56,2,1,5.071428571428571,1.5,2.0892857142857144,28.0
55,4,1,5.2,0.0,1.981818181818182,13.75
128,6,7,5.015625,1.4285714285714286,2.1015625,21.333333333333332
26,1,2,5.730769230769231,0.0,2.1153846153846154,26.0
37,2,4,5.918918918918919,0.0,2.7027027027027026,18.5
76,4,1,4.578947368421052,2.4,1.7763157894736843,19.0
25,1,0,4.72,1.5,1.84,25.0
108,7,6,5.481481481481482,1.3333333333333333,2.3703703703703702,15.428571428571429
17,1,0,5.882352941176471,0.0,2.235294117647059,17.0
23,2,0,4.782608695652174,0.0,1.9130434782608696,11.5
98,5,5,4.8979591836734695,1.6,2.0408163265306123,19.6
25,2,1,5.04,0.0,1.92,12.5
9,1,0,6.111111111111111,0.0,2.4444444444444446,9.0
73,9,3,4.739726027397261,0.0,1.9863013698630136,8.11111111111111
12,1,1,6.416666666666667,0.0,2.5,12.0
49,2,4,4.73469387755102,1.3333333333333333,1.8571428571428572,24.5
31,1,1,5.290322580645161,1.5,2.129032258064516,31.0
83,3,4,5.024096385542169,2.0,1.9518072289156627,27.666666666666668
52,4,0,5.038461538461538,1.8,2.076923076923077,13.0
43,3,4,5.3023255813953485,1.5,2.441860465116279,14.333333333333334
21,1,2,6.0,0.0,2.2857142857142856,21.0
9,1,1,5.888888888888889,0.0,2.2222222222222223,9.0
17,1,0,5.764705882352941,0.0,2.1176470588235294,17.0
53,4,3,5.547169811320755,1.6,2.188679245283019,13.25
26,3,0,5.076923076923077,0.0,2.230769230769231,8.666666666666666
55,4,8,5.8,2.0,2.2363636363636363,13.75
52,2,1,4.3076923076923075,1.5,1.6153846153846154,26.0
96,5,3,5.291666666666667,1.5,2.15625,19.2
71,3,3,4.901408450704225,1.75,2.0985915492957745,23.666666666666668
94,6,2,4.946808510638298,1.5714285714285714,2.021276595744681,15.666666666666666
55,3,4,5.963636363636364,1.3333333333333333,2.2181818181818183,18.333333333333332
84,4,4,5.416666666666667,1.75,2.238095238095238,21.0
87,4,5,5.264367816091954,1.4,2.2528735632183907,21.75
79,3,3,5.3164556962025316,2.75,2.037974683544304,26.333333333333332
53,2,6,5.490566037735849,1.5,2.358490566037736,26.5
69,4,3,5.144927536231884,1.8,2.0869565217391304,17.25
55,4,6,5.490909090909091,1.5,2.1454545454545455,13.75
50,2,1,5.2,1.3333333333333333,2.24,25.0
66,2,3,5.2727272727272725,0.0,2.227272727272727,33.0
68,3,4,5.0588235294117645,1.25,2.0,22.666666666666668
76,3,4,5.473684210526316,1.3333333333333333,2.1578947368421053,25.333333333333332
71,4,5,5.0,2.2,2.0422535211267605,17.75
58,3,4,5.551724137931035,1.75,2.3448275862068964,19.333333333333332
13,1,2,6.3076923076923075,0.0,2.769230769230769,13.0
62,4,3,5.096774193548387,1.6,2.1451612903225805,15.5
148,4,8,5.351351351351352,4.2,2.054054054054054,37.0
91,3,1,5.0,2.0,2.0,30.333333333333332
102,5,6,5.166666666666667,2.6,2.0980392156862746,20.4
55,3,2,4.927272727272728,0.0,2.0727272727272728,18.333333333333332
22,2,2,5.636363636363637,0.0,2.090909090909091,11.0
52,3,0,4.384615384615385,2.25,1.8846153846153846,17.333333333333332
36,2,4,5.777777777777778,1.6666666666666667,2.4722222222222223,18.0
76,5,5,4.7894736842105265,1.5,1.9473684210526316,15.2
16,1,0,5.3125,0.0,1.9375,16.0
140,4,6,5.257142857142857,3.0,2.1,35.0
23,1,1,5.0,2.0,2.0869565217391304,23.0
23,2,0,4.608695652173913,0.0,1.9565217391304348,11.5
13,2,0,5.6923076923076925,0.0,2.3076923076923075,6.5
41,1,2,5.024390243902439,2.0,1.9268292682926829,41.0
7,1,0,5.571428571428571,0.0,2.142857142857143,7.0
5,1,0,5.0,0.0,2.0,5.0
28,2,1,5.0,0.0,2.0714285714285716,14.0
20,1,0,4.45,0.0,1.8,20.0
27,2,0,4.962962962962963,0.0,1.9259259259259258,13.5
33,1,2,5.363636363636363,0.0,2.3333333333333335,33.0
15,1,1,5.666666666666667,2.0,2.2,15.0
25,1,3,5.16,0.0,2.08,25.0
23,2,2,5.695652173913044,0.0,2.0869565217391304,11.5
17,1,2,6.352941176470588,0.0,2.6470588235294117,17.0
13,2,0,5.384615384615385,0.0,1.9230769230769231,6.5
11,1,1,5.7272727272727275,0.0,2.272727272727273,11.0
23,2,3,5.956521739130435,2.0,2.130434782608696,11.5
18,1,0,5.555555555555555,0.0,2.0,18.0
30,2,1,5.233333333333333,0.0,2.2,15.0
41,3,2,5.2439024390243905,1.6666666666666667,2.1219512195121952,13.666666666666666
33,1,0,4.848484848484849,4.0,1.8484848484848484,33.0
17,1,0,4.764705882352941,0.0,2.0,17.0
15,1,1,5.666666666666667,0.0,2.3333333333333335,15.0
26,1,0,5.038461538461538,0.0,1.9230769230769231,26.0
15,1,0,5.066666666666666,0.0,2.2,15.0
31,2,3,5.258064516129032,1.5,2.064516129032258,15.5
28,1,0,5.142857142857143,2.0,2.0714285714285716,28.0
31,1,1,5.064516129032258,2.0,2.0,31.0
12,2,1,5.833333333333333,0.0,2.5,6.0
43,3,1,5.488372093023256,0.0,2.0930232558139537,14.333333333333334
23,1,2,5.695652173913044,0.0,2.347826086956522,23.0
21,1,2,5.333333333333333,0.0,2.0476190476190474,21.0
21,1,3,5.9523809523809526,1.5,2.2857142857142856,21.0
20,2,1,5.85,0.0,2.3,10.0
111,8,8,5.225225225225225,1.4444444444444444,2.108108108108108,13.875
76,4,4,5.0394736842105265,3.3333333333333335,2.0526315789473686,19.0
36,1,1,5.694444444444445,0.0,2.0833333333333335,36.0
47,2,2,5.425531914893617,5.0,2.3191489361702127,23.5
16,2,0,5.125,0.0,1.875,8.0
36,1,1,5.416666666666667,0.0,2.2222222222222223,36.0
23,2,1,5.391304347826087,0.0,2.0869565217391304,11.5
24,1,2,6.708333333333333,3.0,2.5416666666666665,24.0
27,2,3,5.37037037037037,1.5,2.1481481481481484,13.5
28,2,1,5.035714285714286,1.5,2.0714285714285716,14.0
25,2,3,6.44,1.5,2.64,12.5
33,1,8,6.393939393939394,1.5,2.6363636363636362,33.0
28,2,0,5.607142857142857,0.0,2.2142857142857144,14.0
31,1,2,5.387096774193548,1.5,2.064516129032258,31.0
20,1,1,5.55,0.0,2.15,20.0
41,3,1,4.804878048780488,0.0,1.9024390243902438,13.666666666666666
11,1,1,4.818181818181818,2.0,2.1818181818181817,11.0
30,1,1,6.0,1.5,2.433333333333333,30.0
27,1,3,5.407407407407407,0.0,2.3333333333333335,27.0
36,2,4,5.861111111111111,1.6666666666666667,2.361111111111111,18.0
29,1,0,4.344827586206897,2.0,1.8620689655172413,29.0
24,2,0,5.208333333333333,0.0,2.0,12.0
40,3,3,5.925,1.3333333333333333,2.45,13.333333333333334
12,1,1,6.666666666666667,0.0,2.75,12.0
20,1,2,5.9,0.0,2.65,20.0
42,1,0,4.928571428571429,3.0,2.0238095238095237,42.0
27,1,0,5.185185185185185,0.0,2.111111111111111,27.0
20,1,1,5.05,0.0,2.1,20.0
109,3,5,5.009174311926605,1.5,2.0,36.333333333333336
13,1,0,5.461538461538462,0.0,2.3076923076923075,13.0
16,1,1,5.1875,0.0,2.25,16.0
25,1,1,5.52,2.0,2.08,25.0
26,1,0,4.653846153846154,0.0,1.9230769230769231,26.0
32,1,1,4.84375,3.0,1.75,32.0
19,2,0,5.578947368421052,1.5,2.0526315789473686,9.5
18,2,3,5.944444444444445,0.0,2.4444444444444446,9.0
31,1,1,4.903225806451613,2.0,1.967741935483871,31.0
21,1,1,5.476190476190476,3.0,2.142857142857143,21.0
15,1,1,5.066666666666666,0.0,2.0,15.0
15,1,0,4.866666666666666,2.0,1.8666666666666667,15.0
30,1,1,5.1,1.5,2.033333333333333,30.0
25,1,0,5.8,0.0,2.4,25.0
28,1,4,5.178571428571429,2.0,2.142857142857143,28.0
14,1,0,5.857142857142857,0.0,2.2857142857142856,14.0
16,2,1,5.0,0.0,1.8125,8.0
8,1,2,6.625,0.0,2.5,8.0
13,2,1,4.6923076923076925,0.0,1.9230769230769231,6.5
22,1,1,4.954545454545454,0.0,2.1363636363636362,22.0
23,1,1,5.695652173913044,0.0,2.3043478260869565,23.0
19,1,1,5.368421052631579,0.0,2.210526315789474,19.0
37,2,2,5.27027027027027,2.5,2.081081081081081,18.5
18,1,2,5.5,0.0,2.5,18.0
26,1,1,5.615384615384615,0.0,2.3461538461538463,26.0
22,1,1,5.2272727272727275,0.0,2.1363636363636362,22.0
16,1,2,5.875,0.0,2.5625,16.0
32,1,0,5.65625,3.0,1.9375,32.0
27,2,2,5.0,3.0,2.074074074074074,13.5
21,1,1,5.857142857142857,3.0,2.0952380952380953,21.0
15,1,0,5.8,3.0,2.4,15.0
27,2,3,5.37037037037037,0.0,2.1481481481481484,13.5
26,2,0,4.576923076923077,2.5,1.7307692307692308,13.0
38,2,3,5.7894736842105265,2.0,2.289473684210526,19.0
16,1,0,5.8125,0.0,2.375,16.0
9,1,1,5.888888888888889,0.0,2.2222222222222223,9.0
33,1,1,5.121212121212121,0.0,1.9696969696969697,33.0
14,1,1,5.214285714285714,0.0,2.357142857142857,14.0
13,1,1,5.384615384615385,0.0,2.0,13.0
20,2,2,5.05,0.0,2.1,10.0
26,2,1,5.0,0.0,1.9230769230769231,13.0
41,2,3,5.414634146341464,2.0,2.2195121951219514,20.5
35,2,5,6.3428571428571425,0.0,2.342857142857143,17.5
19,1,0,4.7894736842105265,0.0,1.894736842105263,19.0
13,1,1,5.923076923076923,0.0,2.4615384615384617,13.0
24,1,1,4.916666666666667,0.0,1.9166666666666667,24.0
25,1,1,5.36,0.0,2.24,25.0
13,1,1,6.153846153846154,0.0,2.3846153846153846,13.0
33,1,1,5.03030303030303,2.0,2.090909090909091,33.0
21,2,0,4.761904761904762,0.0,1.6666666666666667,10.5
29,2,1,5.379310344827586,0.0,2.2413793103448274,14.5
14,1,0,5.142857142857143,0.0,2.0,14.0
17,1,2,5.470588235294118,0.0,2.2941176470588234,17.0
17,1,2,5.117647058823529,3.0,2.0588235294117645,17.0
24,1,2,5.541666666666667,0.0,2.3333333333333335,24.0
13,1,1,5.230769230769231,0.0,2.0,13.0
11,1,0,5.909090909090909,0.0,2.5454545454545454,11.0
19,1,0,4.947368421052632,0.0,1.9473684210526316,19.0
9,1,1,6.444444444444445,0.0,2.5555555555555554,9.0
27,1,0,5.62962962962963,4.0,2.2962962962962963,27.0
12,1,1,6.333333333333333,0.0,2.3333333333333335,12.0
21,1,0,5.333333333333333,0.0,2.1904761904761907,21.0
28,2,1,5.428571428571429,1.3333333333333333,2.0,14.0
34,1,2,5.794117647058823,0.0,2.4411764705882355,34.0
15,1,1,4.933333333333334,2.5,1.8666666666666667,15.0
24,1,4,7.125,0.0,2.9166666666666665,24.0
22,1,0,5.0,0.0,2.090909090909091,22.0
17,2,2,5.705882352941177,0.0,2.1176470588235294,8.5
24,1,0,5.041666666666667,0.0,1.9166666666666667,24.0
33,1,1,4.666666666666667,2.0,1.7575757575757576,33.0
113,9,5,5.132743362831858,1.2857142857142858,2.0353982300884956,12.555555555555555
88,4,6,5.488636363636363,1.25,2.215909090909091,22.0
109,4,10,5.715596330275229,2.0,2.055045871559633,27.25
135,5,6,4.896296296296296,2.0,1.9037037037037037,27.0
58,5,0,5.327586206896552,1.3333333333333333,2.0172413793103448,11.6
252,12,6,5.0,1.8461538461538463,1.9722222222222223,21.0
78,5,2,4.846153846153846,1.5,1.8205128205128205,15.6
82,4,2,5.219512195121951,1.2,2.1707317073170733,20.5
154,10,2,4.759740259740259,1.5,1.9155844155844155,15.4
15,2,2,5.733333333333333,0.0,2.2666666666666666,7.5
119,6,1,4.546218487394958,1.4285714285714286,1.8991596638655461,19.833333333333332
129,5,6,5.232558139534884,1.8,2.10077519379845,25.8
109,5,1,4.954128440366972,2.3333333333333335,1.8990825688073394,21.8
38,5,1,4.894736842105263,1.1666666666666667,2.1315789473684212,7.6
88,3,4,5.056818181818182,1.75,1.9659090909090908,29.333333333333332
87,4,4,5.137931034482759,1.6,2.0689655172413794,21.75
97,5,3,4.835051546391752,1.1666666666666667,2.0618556701030926,19.4
49,4,2,5.63265306122449,0.0,2.163265306122449,12.25
75,4,3,5.333333333333333,1.75,2.1866666666666665,18.75
110,4,6,5.2727272727272725,1.8,2.1,27.5
111,6,4,4.693693693693693,2.4,1.9639639639639639,18.5
79,2,4,5.037974683544304,1.3333333333333333,1.9746835443037976,39.5
122,5,3,4.909836065573771,2.5,1.9180327868852458,24.4
78,5,0,4.987179487179487,0.0,1.9487179487179487,15.6
172,8,3,4.796511627906977,2.5,1.9069767441860466,21.5
150,7,3,4.906666666666666,1.125,1.9066666666666667,21.428571428571427
17,1,0,5.764705882352941,0.0,2.2941176470588234,17.0
84,6,5,4.964285714285714,0.0,2.0476190476190474,14.0
74,3,0,4.864864864864865,1.5,1.7837837837837838,24.666666666666668
15,1,1,5.466666666666667,2.0,2.2666666666666666,15.0
13,0,2,5.769230769230769,2.0,2.230769230769231,13.0
77,4,4,4.64935064935065,1.4,1.896103896103896,19.25
64,2,4,4.640625,1.6666666666666667,1.953125,32.0
123,4,4,4.9105691056910565,1.2,2.008130081300813,30.75
61,3,5,5.213114754098361,2.0,2.0163934426229506,20.333333333333332
88,4,1,5.056818181818182,1.2,2.125,22.0
96,5,5,5.458333333333333,1.5,2.2083333333333335,19.2
85,3,6,5.247058823529412,0.0,2.1882352941176473,28.333333333333332
59,4,2,4.661016949152542,1.6666666666666667,1.8983050847457628,14.75
128,6,2,4.921875,1.5,1.984375,21.333333333333332
118,6,6,5.101694915254237,3.4,2.0762711864406778,19.666666666666668
75,6,3,5.306666666666667,1.1428571428571428,2.1866666666666665,12.5
99,7,4,4.888888888888889,1.2857142857142858,1.8585858585858586,14.142857142857142
109,4,8,5.36697247706422,1.4,2.2018348623853212,27.25
91,6,3,5.5054945054945055,0.0,2.241758241758242,15.166666666666666
94,7,5,5.095744680851064,1.375,1.946808510638298,13.428571428571429
68,6,1,4.985294117647059,1.7142857142857142,2.073529411764706,11.333333333333334
66,4,2,5.151515151515151,1.4,2.0454545454545454,16.5
103,7,3,5.067961165048544,2.0,2.029126213592233,14.714285714285714
79,3,5,4.924050632911392,1.25,1.9873417721518987,26.333333333333332
84,3,6,4.940476190476191,2.25,2.0357142857142856,28.0
40,3,2,4.825,1.25,2.0,13.333333333333334
149,10,8,5.12751677852349,1.4545454545454546,2.0268456375838926,14.9
18,1,1,5.833333333333333,0.0,2.4444444444444446,18.0
90,8,7,4.988888888888889,1.1111111111111112,1.9777777777777779,11.25
129,8,6,4.5271317829457365,1.2,1.8837209302325582,16.125
87,5,12,5.7701149425287355,0.0,2.413793103448276,17.4
75,4,6,5.04,1.2,2.026666666666667,18.75
70,4,5,5.2,3.2,2.057142857142857,17.5
66,3,6,4.909090909090909,0.0,2.015151515151515,22.0
65,4,0,4.430769230769231,1.4,1.9384615384615385,16.25
76,3,8,5.315789473684211,2.3333333333333335,2.1973684210526314,25.333333333333332
111,6,4,4.963963963963964,1.5,2.054054054054054,18.5
128,9,1,4.375,1.625,1.65625,14.222222222222221
63,8,0,4.174603174603175,2.0,1.7301587301587302,7.875
66,4,4,5.2727272727272725,0.0,2.0454545454545454,16.5
71,5,3,5.225352112676056,1.3333333333333333,1.971830985915493,14.2
78,7,6,4.666666666666667,1.2857142857142858,1.8717948717948718,11.142857142857142
37,2,2,5.135135135135135,1.3333333333333333,2.135135135135135,18.5
69,8,4,5.6521739130434785,1.25,2.2028985507246377,8.625
19,1,0,4.473684210526316,1.5,1.9473684210526316,19.0
91,6,4,5.175824175824176,1.2,2.1648351648351647,15.166666666666666
147,6,8,5.217687074829932,1.7142857142857142,2.0476190476190474,24.5
42,5,1,5.785714285714286,0.0,2.142857142857143,8.4
107,6,5,5.102803738317757,1.2857142857142858,1.97196261682243,17.833333333333332
31,4,3,5.451612903225806,1.25,2.193548387096774,7.75
90,3,6,5.222222222222222,2.0,2.1777777777777776,30.0
113,7,2,4.893805309734513,1.75,1.8849557522123894,16.142857142857142
126,10,3,4.992063492063492,1.2727272727272727,1.9285714285714286,12.6
152,12,1,4.967105263157895,2.0,2.013157894736842,12.666666666666666
101,10,6,5.287128712871287,1.6,2.0693069306930694,10.1
62,3,1,4.193548387096774,2.3333333333333335,1.8548387096774193,20.666666666666668
22,1,2,5.5,0.0,2.272727272727273,22.0
39,2,3,5.3076923076923075,1.5,2.1025641025641026,19.5
101,6,1,4.920792079207921,1.6666666666666667,2.01980198019802,16.833333333333332
54,4,0,4.518518518518518,0.0,1.7777777777777777,13.5
47,6,0,5.0,1.2,2.021276595744681,7.833333333333333
26,2,2,5.076923076923077,0.0,1.9230769230769231,13.0
15,1,1,5.2,0.0,1.9333333333333333,15.0
185,5,4,4.881081081081081,2.5,2.0054054054054054,37.0
43,3,3,4.930232558139535,1.25,1.9534883720930232,14.333333333333334
20,1,1,4.9,0.0,2.2,20.0
41,2,0,5.414634146341464,2.0,2.1463414634146343,20.5
121,9,3,5.148760330578512,1.7142857142857142,2.0661157024793386,13.444444444444445
34,2,4,5.588235294117647,0.0,2.088235294117647,17.0
202,10,2,4.702970297029703,2.142857142857143,1.8564356435643565,20.2
28,1,2,5.285714285714286,1.5,2.25,28.0
26,3,0,4.6923076923076925,0.0,1.8461538461538463,8.666666666666666
27,1,2,5.814814814814815,2.0,2.4074074074074074,27.0
55,3,1,4.9818181818181815,1.6666666666666667,2.0545454545454547,18.333333333333332
31,1,0,4.193548387096774,2.5,1.5161290322580645,31.0
37,2,1,5.108108108108108,1.3333333333333333,2.108108108108108,18.5
53,3,1,5.0754716981132075,1.3333333333333333,1.9433962264150944,17.666666666666668
79,2,2,4.7594936708860756,3.6666666666666665,1.8734177215189873,39.5
9,1,1,6.222222222222222,2.0,2.4444444444444446,9.0
53,2,1,4.981132075471698,2.6666666666666665,1.9056603773584906,26.5
39,2,1,4.717948717948718,0.0,1.9487179487179487,19.5
97,8,0,4.546391752577319,1.3333333333333333,1.8865979381443299,12.125
79,1,4,4.848101265822785,2.5,2.050632911392405,79.0
11,0,0,4.818181818181818,0.0,1.9090909090909092,11.0
69,3,4,4.782608695652174,2.0,2.0144927536231885,23.0
60,2,3,5.466666666666667,2.0,2.25,30.0
78,3,6,5.371794871794871,2.0,2.1794871794871793,26.0
66,4,2,4.7272727272727275,1.4,1.893939393939394,16.5
13,0,0,5.153846153846154,0.0,2.0,13.0
102,5,2,4.921568627450981,1.8333333333333333,2.0098039215686274,20.4
99,4,4,4.98989898989899,1.8,2.0,24.75
65,4,4,5.6461538461538465,1.5,2.230769230769231,16.25
68,2,2,4.529411764705882,2.3333333333333335,1.7941176470588236,34.0
52,6,0,5.134615384615385,1.1428571428571428,2.2115384615384617,8.666666666666666
60,2,1,5.416666666666667,4.0,2.033333333333333,30.0
72,3,3,5.222222222222222,0.0,2.0694444444444446,24.0
57,4,2,5.087719298245614,1.4,2.087719298245614,14.25
12,1,0,5.333333333333333,0.0,1.9166666666666667,12.0
106,3,2,4.90566037735849,2.0,2.018867924528302,35.333333333333336
102,4,3,5.313725490196078,2.2,2.1666666666666665,25.5
96,10,4,5.40625,0.0,2.03125,9.6
43,2,3,5.1395348837209305,1.6666666666666667,2.0930232558139537,21.5
13,1,0,5.6923076923076925,0.0,2.076923076923077,13.0
42,8,2,5.380952380952381,1.1111111111111112,2.0714285714285716,5.25
18,0,0,5.277777777777778,0.0,2.1666666666666665,18.0
139,8,5,5.043165467625899,1.7142857142857142,1.9136690647482015,17.375
102,5,2,4.745098039215686,1.8,1.9313725490196079,20.4
97,4,5,4.958762886597938,1.5,2.082474226804124,24.25
21,2,2,6.190476190476191,1.3333333333333333,2.5714285714285716,10.5
71,5,4,5.084507042253521,2.0,2.0985915492957745,14.2
124,6,6,4.580645161290323,2.0,1.9838709677419355,20.666666666666668
46,4,1,5.0,1.6666666666666667,2.0869565217391304,11.5
57,6,2,5.7368421052631575,1.6666666666666667,2.3157894736842106,9.5
72,8,2,5.555555555555555,1.4,2.3333333333333335,9.0
38,2,2,4.894736842105263,1.6666666666666667,2.0526315789473686,19.0
14,0,1,5.428571428571429,2.0,2.2857142857142856,14.0
74,3,1,4.837837837837838,1.6666666666666667,2.0675675675675675,24.666666666666668
37,3,1,4.945945945945946,0.0,1.972972972972973,12.333333333333334
47,4,1,5.212765957446808,1.2,2.1914893617021276,11.75
29,1,1,4.9655172413793105,0.0,2.0344827586206895,29.0
60,2,9,6.0,3.0,2.433333333333333,30.0
37,2,2,5.027027027027027,1.3333333333333333,2.1621621621621623,18.5
28,1,0,4.214285714285714,0.0,1.8571428571428572,28.0
15,1,0,5.4,1.5,2.2666666666666666,15.0
45,5,3,5.4,0.0,2.2,9.0
51,4,1,3.803921568627451,1.2,1.5098039215686274,12.75
37,5,1,5.297297297297297,2.0,2.1621621621621623,7.4
67,6,2,5.074626865671642,1.2857142857142858,2.0597014925373136,11.166666666666666
71,3,4,4.901408450704225,1.75,2.084507042253521,23.666666666666668
56,5,2,4.839285714285714,0.0,1.9642857142857142,11.2
34,3,1,5.411764705882353,0.0,2.1470588235294117,11.333333333333334
45,5,1,4.7555555555555555,1.8,1.8888888888888888,9.0
54,2,0,5.018518518518518,3.0,2.0185185185185186,27.0
54,2,5,5.462962962962963,1.6666666666666667,2.3518518518518516,27.0
71,10,3,5.197183098591549,0.0,2.0422535211267605,7.1
68,3,4,4.985294117647059,1.5,1.9705882352941178,22.666666666666668
39,2,2,5.564102564102564,0.0,2.2051282051282053,19.5
55,3,7,5.418181818181818,1.5,2.309090909090909,18.333333333333332
82,2,1,4.609756097560975,2.6666666666666665,1.8658536585365855,41.0
27,1,0,5.037037037037037,0.0,1.962962962962963,27.0
36,3,0,4.722222222222222,1.75,2.0,12.0
58,2,2,5.017241379310345,5.0,2.1551724137931036,29.0
36,2,2,4.527777777777778,0.0,1.8888888888888888,18.0
43,1,0,4.790697674418604,0.0,1.8372093023255813,43.0
24,1,1,4.875,0.0,1.875,24.0
26,2,0,4.846153846153846,0.0,2.0,13.0
30,2,1,5.266666666666667,1.3333333333333333,2.2333333333333334,15.0
84,6,6,5.416666666666667,1.1428571428571428,2.2976190476190474,14.0
158,10,8,5.050632911392405,2.1,2.151898734177215,15.8
34,1,1,5.088235294117647,1.5,1.9411764705882353,34.0
76,4,5,5.0131578947368425,1.25,1.9473684210526316,19.0
117,4,7,5.504273504273504,1.4,2.1538461538461537,29.25
9,0,0,4.222222222222222,0.0,1.6666666666666667,9.0
31,1,1,4.709677419354839,0.0,1.8064516129032258,31.0
13,0,2,5.846153846153846,0.0,2.4615384615384617,13.0
34,1,0,5.235294117647059,0.0,2.2058823529411766,34.0
61,2,0,4.819672131147541,1.3333333333333333,1.901639344262295,30.5
25,0,1,5.68,0.0,2.04,25.0
75,2,1,4.653333333333333,2.6666666666666665,1.9733333333333334,37.5
23,2,0,4.3478260869565215,0.0,1.7826086956521738,11.5
88,7,6,5.1477272727272725,0.0,2.0681818181818183,12.571428571428571
101,6,4,5.1683168316831685,1.8571428571428572,2.0594059405940595,16.833333333333332
27,1,1,5.444444444444445,0.0,2.111111111111111,27.0
8,0,1,6.25,0.0,2.125,8.0
54,2,2,4.981481481481482,2.5,2.0185185185185186,27.0
38,1,1,5.315789473684211,2.5,2.0789473684210527,38.0
58,4,3,4.655172413793103,1.5,1.8793103448275863,14.5
33,1,2,5.7272727272727275,0.0,2.303030303030303,33.0
99,5,0,4.94949494949495,1.8333333333333333,1.9595959595959596,19.8
