count_oov_words
66
31
35
22
20
17
49
9
23
20
68
39
28
53
16
23
36
10
32
15
13
20
19
20
17
60
35
44
26
33
73
36
55
22
34
19
13
22
11
7
43
74
26
14
7
29
13
58
27
27
31
51
18
25
79
53
20
13
50
41
31
28
12
56
35
36
22
21
38
26
76
23
20
21
21
42
31
7
31
39
21
36
34
57
11
9
12
60
23
31
30
13
7
35
22
32
54
18
14
54
16
48
38
36
29
21
15
29
24
20
12
40
28
26
21
44
46
30
60
32
40
67
39
12
24
10
15
14
34
21
26
36
51
23
35
17
58
17
52
44
10
39
28
28
22
20
33
97
28
90
52
27
20
34
6
37
21
27
45
58
12
16
19
27
54
58
13
5
34
16
8
24
21
29
32
28
19
17
9
37
26
56
30
15
75
19
21
29
29
17
12
60
23
24
45
35
15
40
31
46
17
44
28
49
26
16
41
26
31
34
30
23
44
34
24
57
18
27
28
49
49
20
28
47
21
28
56
17
33
24
25
18
33
39
28
38
37
21
28
22
34
53
15
14
10
27
36
66
68
24
57
21
28
48
22
40
58
14
60
21
42
54
56
42
10
32
45
26
17
25
28
43
66
31
35
15
42
22
43
34
16
35
33
45
37
40
6
22
22
62
17
24
46
22
25
41
44
18
50
27
15
29
48
13
17
41
26
8
19
18
27
30
29
23
36
28
25
32
53
49
39
14
30
41
26
25
17
43
15
36
32
14
21
34
23
55
44
29
22
32
18
19
16
15
33
28
48
26
27
24
40
19
40
19
33
19
30
30
27
12
11
61
47
22
18
41
29
23
11
37
37
28
46
31
72
31
37
29
58
9
35
43
26
30
64
45
25
35
11
30
17
15
11
36
33
27
22
27
45
13
23
36
44
26
13
26
35
8
21
11
17
18
27
26
13
14
21
26
64
12
46
16
26
21
421
34
15
15
13
35
17
10
19
31
26
29
41
28
9
39
20
19
21
41
19
20
15
20
22
90
31
14
13
19
20
58
36
22
28
28
44
31
42
40
43
24
31
40
17
15
28
10
14
16
47
17
32
22
25
25
36
19
18
17
39
11
29
24
17
51
18
24
47
12
29
23
29
53
23
57
17
18
44
14
25
9
34
10
20
15
21
27
51
49
8
15
28
25
26
38
23
49
31
22
49
30
36
29
18
41
28
10
30
29
32
34
30
37
25
30
33
13
16
40
71
32
19
15
22
34
24
25
33
33
16
42
37
18
26
15
43
24
11
24
21
51
16
12
29
26
27
37
70
28
39
27
22
52
20
10
16
30
51
15
42
37
25
26
20
31
24
21
50
54
36
37
31
32
8
48
30
51
31
20
73
36
20
26
7
14
14
21
35
33
32
32
54
65
11
22
23
80
20
26
56
24
32
13
12
30
29
30
49
15
15
33
29
20
16
31
59
28
30
26
40
43
38
28
37
25
28
16
13
12
15
15
16
7
11
11
20
14
14
18
20
15
14
12
14
30
28
20
43
8
21
27
16
14
13
17
15
10
15
16
28
11
14
17
14
8
6
27
30
15
19
17
21
14
18
11
7
28
16
12
11
23
18
25
29
23
13
23
18
19
11
12
16
13
17
13
34
12
16
20
17
17
21
9
14
12
27
16
24
6
22
22
19
13
26
7
13
21
33
18
26
10
18
17
20
30
20
13
16
17
21
17
15
11
19
12
23
3
10
20
9
15
19
12
15
24
32
11
11
31
22
29
17
17
16
12
26
12
17
18
14
15
29
23
23
20
16
7
15
15
40
28
15
14
19
28
13
21
7
42
34
17
53
11
24
16
22
16
7
21
27
22
19
16
6
26
12
13
7
26
21
25
21
22
31
6
17
16
18
14
21
15
19
23
10
